detector_id,correlation,correlation_ma
EAST_N05/382h2,-0.938,-0.944
EAST_N05/382h3,-0.955,-0.961
EAST_N05/382i1,N/A,N/A
EAST_N05/385w1,N/A,N/A
EAST_N05/387d1,-0.181,-0.035
EAST_N05/387g1,-0.945,-0.960
EAST_N05/388b1,-0.199,-0.219
EAST_N05/388e1,-0.280,-0.245
EAST_N05/389c1,-0.339,-0.295
EAST_N05/389x1,-0.467,-0.386
EAST_N05/394a1,-0.649,-0.691
EAST_N05/395a1,-0.792,-0.846
EAST_N05/395a2,0.042,0.131
EAST_N05/396a1,N/A,N/A
EAST_N05/396a2,N/A,N/A
EAST_N05/402a1,-0.140,-0.114
EAST_N05/402d1,-0.224,-0.092
EAST_N05/402n1,-0.204,-0.206
EAST_N05/402o1,0.273,0.324
EAST_N05/402s1,0.237,0.258
EAST_N05/402t1,0.450,0.508
EAST_N05/402x1,0.053,-0.016
EAST_N05/402y1,0.380,0.405
EAST_N05/402z1,0.452,0.573
EAST_N13/016a1,0.137,0.133
EAST_N13/016b1,0.044,0.200
EAST_N13/016c1,0.183,0.386
EAST_N13/016d1,0.087,0.153
EAST_N13/016n1,0.006,0.101
EAST_N13/016s1,-0.189,-0.246
EAST_N13/018a1,0.194,0.412
EAST_N13/018b1,0.238,0.314
EAST_N13/018c1,0.331,0.472
EAST_N13/018d1,0.146,0.296
EAST_N13/018x1,0.039,0.140
EAST_N13/018y1,0.171,0.244
EAST_N13/018z1,0.020,0.082
EAST_N17/001b1,0.215,0.346
EAST_N17/001b2,-0.014,0.138
EAST_N17/001c1,-0.414,-0.326
EAST_N17/001d1,-0.942,-0.983
EAST_N17/001d2,-0.010,0.044
EAST_N17/001g1,0.103,0.220
EAST_N17/001g2,-0.199,-0.102
EAST_N17/001x1,-0.107,-0.119
EAST_N17/001z1,-0.093,-0.148
EAST_N17/004a1,-0.241,-0.100
EAST_N17/004a2,0.138,0.325
EAST_N17/004b1,0.023,-0.102
EAST_N17/004b2,-0.103,-0.060
EAST_N17/004c1,0.105,0.164
EAST_N17/004d1,-0.027,0.186
EAST_N17/004q1,-0.057,0.148
EAST_N17/004r1,-0.008,0.169
EAST_N17/004x1,0.175,0.125
EAST_N17/004y1,0.163,0.158
EAST_N17/005a1,-0.018,0.177
EAST_N17/005b1,0.125,0.154
EAST_N17/005c1,-0.021,0.117
EAST_N17/005d1,0.179,0.395
EAST_N17/005x1,-0.200,0.021
EAST_N17/005y1,-0.151,-0.040
EAST_N17/006a1,-0.106,-0.037
EAST_N17/006b1,N/A,N/A
EAST_N17/006c1,-0.444,-0.506
EAST_N17/006d1,-0.104,-0.041
EAST_N17/006f1,-0.056,-0.085
EAST_N17/009a1,0.025,0.042
EAST_N17/009b1,0.134,0.355
EAST_N17/009c1,0.262,0.526
EAST_N17/009d1,0.325,0.513
EAST_N17/010a1,-0.127,-0.090
EAST_N17/010a2,-0.191,-0.060
EAST_N17/010b1,-0.271,-0.159
EAST_N17/010c1,-0.361,-0.207
EAST_N17/010d1,-0.179,0.061
EAST_N17/011a1,-0.045,-0.031
EAST_N17/011b1,-0.147,-0.150
EAST_N17/011c1,0.099,0.041
EAST_N17/011d1,-0.025,0.030
EAST_N17/011x1,-0.970,-0.987
EAST_N17/015a1,-0.118,-0.031
EAST_N17/015b1,0.665,0.791
EAST_N17/015c1,-0.850,-0.928
EAST_N17/015d1,0.174,0.422
EAST_N17/017a1,-0.519,-0.395
EAST_N17/017b1,-0.258,-0.275
EAST_N17/017c1,-0.230,-0.209
EAST_N17/017d1,N/A,N/A
EAST_N17/017f1,-0.082,-0.007
EAST_N17/017g1,-0.519,-0.504
EAST_N17/017h1,0.227,0.374
EAST_N17/017x1,-0.465,-0.456
EAST_N17/027a1,N/A,N/A
EAST_N17/027a2,N/A,N/A
EAST_N17/027a3,N/A,N/A
EAST_N17/027b1,0.032,0.075
EAST_N17/027b2,N/A,N/A
EAST_N17/027c1,N/A,N/A
EAST_N17/027d1,-0.025,-0.056
EAST_N17/027e1,N/A,N/A
EAST_N17/028a1,0.288,0.491
EAST_N17/028b1,-0.602,-0.601
EAST_N17/028d1,-0.958,-0.973
EAST_N17/028q1,-0.985,-0.986
EAST_N17/029a1,N/A,N/A
EAST_N17/029b1,N/A,N/A
EAST_N17/029b2,N/A,N/A
EAST_N17/029b3,N/A,N/A
EAST_N17/031a1,-0.011,0.080
EAST_N17/031a2,0.109,0.291
EAST_N17/031b1,-0.145,-0.083
EAST_N17/031c1,N/A,N/A
EAST_N17/033e1,-0.779,-0.762
EAST_N17/033w1,-0.863,-0.875
EAST_N17/034n1,-0.799,-0.816
EAST_N17/034s1,0.643,0.708
EAST_N17/044a1,-0.388,-0.306
EAST_N17/044b1,-0.940,-0.944
EAST_N17/044c1,-0.937,-0.935
EAST_N17/044d1,-0.247,-0.143
EAST_N17/044g1,-0.876,-0.875
EAST_N17/049a1,-0.302,-0.344
EAST_N17/049a2,-0.655,-0.683
EAST_N17/049a3,-0.651,-0.687
EAST_N17/049b1,N/A,N/A
EAST_N17/051w1,-0.013,-0.037
EAST_N17/052a1,N/A,N/A
EAST_N17/054a1,N/A,N/A
EAST_N17/054a2,N/A,N/A
EAST_N17/054b1,N/A,N/A
EAST_N17/056a1,-0.800,-0.827
EAST_N17/056b1,-0.709,-0.713
EAST_N17/056x1,-0.760,-0.710
EAST_N17/058a1,-0.036,0.185
EAST_N17/058a2,-0.065,0.033
EAST_N17/058b1,-0.080,-0.091
EAST_N17/060a1,-0.188,-0.142
EAST_N17/060a2,-0.809,-0.881
EAST_N17/060b1,-0.837,-0.861
EAST_N17/060b2,-0.797,-0.846
EAST_N17/060c1,-0.847,-0.874
EAST_N17/060c2,-0.709,-0.734
EAST_N17/060y1,-0.800,-0.846
EAST_N17/060y2,-0.837,-0.851
EAST_N17/063b1,-0.976,-0.969
EAST_N17/063b2,-0.941,-0.943
EAST_N17/063c1,-0.746,-0.787
EAST_N17/063c2,N/A,N/A
EAST_N17/063d1,-0.409,-0.387
EAST_N17/063e1,-0.494,-0.586
EAST_N17/063q1,N/A,N/A
EAST_N17/063q2,N/A,N/A
EAST_N17/063q3,N/A,N/A
EAST_N17/063x1,-0.779,-0.816
EAST_N17/063x2,-0.837,-0.886
EAST_N17/063z1,-0.750,-0.774
EAST_N17/063z2,-0.826,-0.842
EAST_N17/064z1,-0.142,0.135
EAST_N17/064z2,0.553,0.720
EAST_N17/064z3,0.359,0.632
EAST_N17/065a1,-0.434,-0.363
EAST_N17/065b1,-0.200,-0.160
EAST_N17/065c1,-0.115,-0.081
EAST_N17/065d1,-0.136,-0.079
EAST_N17/065z1,-0.395,-0.259
EAST_N17/066a1,-0.160,0.029
EAST_N17/066b1,-0.075,-0.129
EAST_N17/066b2,-0.054,-0.122
EAST_N17/066c1,0.198,0.145
EAST_N17/066d1,0.072,0.045
EAST_N17/066e1,0.158,0.215
EAST_N17/066f1,0.118,0.085
EAST_N17/066x1,0.104,0.023
EAST_N17/067a1,-0.466,-0.416
EAST_N17/067b1,-0.823,-0.868
EAST_N17/067c1,0.018,0.091
EAST_N17/067e1,0.320,0.440
EAST_N17/067x1,-0.095,0.074
EAST_N17/070a1,-0.487,-0.548
EAST_N17/070b1,-0.691,-0.721
EAST_N17/070c1,-0.369,-0.420
EAST_N17/070e1,-0.333,-0.284
EAST_N17/070e2,0.174,-0.564
EAST_N17/070x1,0.086,-0.271
EAST_N17/070y1,-0.729,-0.702
EAST_N17/071a1,N/A,N/A
EAST_N17/076a1,-0.025,-0.056
EAST_N17/076b1,-0.828,-0.844
EAST_N17/076c1,0.275,0.271
EAST_N17/076y1,-0.099,-0.128
EAST_N17/077a1,-0.919,-0.940
EAST_N17/077a2,-0.735,-0.743
EAST_N17/077b1,0.008,-0.037
EAST_N17/077x1,-0.869,-0.872
EAST_N17/082k1,-0.864,-0.888
EAST_N17/082k2,-0.704,-0.835
EAST_N17/083b1,-0.505,-0.571
EAST_N17/083b2,-0.601,-0.771
EAST_N17/083e1,-0.795,-0.870
EAST_N17/083e2,-0.809,-0.862
EAST_N17/083f1,-0.767,-0.794
EAST_N17/083h1,0.277,0.420
EAST_N17/083h2,-0.442,-0.482
EAST_N17/084a1,-0.345,-0.207
EAST_N17/084b1,-0.094,-0.050
EAST_N17/084q1,-0.121,-0.196
EAST_N17/085a1,-0.268,-0.278
EAST_N17/085b1,-0.056,-0.032
EAST_N17/086a1,-0.427,-0.429
EAST_N17/086b1,-0.210,-0.261
EAST_N17/086b2,-0.057,-0.160
EAST_N17/087a1,-0.289,-0.263
EAST_N17/087b1,0.140,0.138
EAST_N17/088a1,0.138,0.169
EAST_N17/088b1,0.005,-0.002
EAST_N17/088x1,-0.036,0.023
EAST_N17/089a1,N/A,N/A
EAST_N17/089b1,0.070,0.184
EAST_N17/089c1,0.412,0.530
EAST_N17/089q1,-0.983,-0.985
EAST_N17/089x1,0.178,0.117
EAST_N17/098a1,-0.475,-0.385
EAST_N17/098b1,0.039,-0.007
EAST_N17/098x1,-0.236,-0.138
EAST_N17/099a1,0.357,0.421
EAST_N17/099b1,-0.113,-0.120
EAST_N17/101a1,-0.611,-0.674
EAST_N17/101s1,-0.673,-0.713
EAST_N17/102a1,-0.124,-0.083
EAST_N17/102b1,-0.402,-0.296
EAST_N17/102b2,-0.197,-0.230
EAST_N17/102q1,N/A,N/A
EAST_N17/102q2,N/A,N/A
EAST_N17/104a1,N/A,N/A
EAST_N17/104a2,N/A,N/A
EAST_N17/104b1,N/A,N/A
EAST_N17/104b2,N/A,N/A
EAST_N17/104c1,N/A,N/A
EAST_N17/106a1,N/A,N/A
EAST_N17/106b1,0.459,0.622
EAST_N17/106c1,0.597,0.726
EAST_N17/106d1,0.144,0.167
EAST_N17/107a1,-0.098,-0.255
EAST_N17/107a2,0.103,0.155
EAST_N17/109a1,N/A,N/A
EAST_N17/109a2,N/A,N/A
EAST_N17/109a3,N/A,N/A
EAST_N17/110n1,N/A,N/A
EAST_N17/111b1,0.198,0.451
EAST_N17/111c1,0.031,-0.021
EAST_N17/111x1,0.104,0.230
EAST_N17/115a1,-0.565,-0.206
EAST_N17/115c1,0.348,0.444
EAST_N17/115x1,N/A,N/A
EAST_N17/115y1,N/A,N/A
EAST_N17/116b1,0.180,0.210
EAST_N17/116c1,-0.081,-0.046
EAST_N17/116x1,-0.120,-0.063
EAST_N17/117a1,0.123,0.106
EAST_N17/117a2,0.057,0.055
EAST_N17/117b1,0.248,0.273
EAST_N17/117b2,0.268,0.296
EAST_N17/117c1,-0.490,-0.466
EAST_N17/117d1,0.310,0.376
EAST_N17/117e1,-0.034,-0.065
EAST_N17/117y1,0.390,0.433
EAST_N17/121a1,N/A,N/A
EAST_N17/121b1,N/A,N/A
EAST_N17/121x1,N/A,N/A
EAST_N17/123a1,-0.813,-0.823
EAST_N17/123a2,-0.795,-0.833
EAST_N17/123b1,-0.198,-0.203
EAST_N17/123b2,-0.204,-0.248
EAST_N17/123c1,N/A,N/A
EAST_N17/123p1,-0.461,-0.540
EAST_N17/125a1,-0.906,-0.929
EAST_N17/125a2,N/A,N/A
EAST_N17/125a3,N/A,N/A
EAST_N17/125b1,N/A,N/A
EAST_N17/125b2,N/A,N/A
EAST_N17/125c1,N/A,N/A
EAST_N17/125d1,N/A,N/A
EAST_N17/125f1,N/A,N/A
EAST_N17/125f2,N/A,N/A
EAST_N17/125h1,N/A,N/A
EAST_N17/125t1,0.186,0.205
EAST_N17/125w1,N/A,N/A
EAST_N17/129b1,N/A,N/A
EAST_N17/129c1,N/A,N/A
EAST_N17/129e1,-0.881,-0.918
EAST_N17/137a1,-0.539,-0.620
EAST_N17/137b1,-0.443,-0.539
EAST_N17/137x1,-0.444,-0.556
EAST_N17/147c1,-0.768,-0.854
EAST_N17/147c2,-0.793,-0.897
EAST_N17/147d1,-0.712,-0.750
EAST_N17/147d2,-0.774,-0.798
EAST_N17/147q1,-0.586,-0.568
EAST_N17/147q2,-0.891,-0.915
EAST_N17/148m1,-0.789,-0.847
EAST_N17/149a1,N/A,N/A
EAST_N17/150b1,N/A,N/A
EAST_N17/150b2,N/A,N/A
EAST_N17/150b3,N/A,N/A
EAST_N17/150c1,N/A,N/A
EAST_N17/154a1,0.244,0.268
EAST_N17/154a2,0.287,0.334
EAST_N17/154b1,-0.024,-0.134
EAST_N17/156a1,0.314,0.557
EAST_N17/156b1,0.554,0.752
EAST_N17/156d1,0.318,0.412
EAST_N17/156e1,0.210,0.285
EAST_N17/156e2,0.682,0.776
EAST_N17/156x1,0.900,0.944
EAST_N17/156y1,0.138,0.080
EAST_N17/169a1,0.467,0.574
EAST_N17/169b1,0.402,0.509
EAST_N17/169c1,-0.114,-0.080
EAST_N17/169q1,0.015,0.077
EAST_N17/169z1,-0.614,-0.635
EAST_N17/174n1,0.015,0.025
EAST_N17/174s1,0.022,-0.012
EAST_N17/174x1,-0.035,0.002
EAST_N17/179a1,-0.074,0.012
EAST_N17/179s1,-0.649,-0.655
EAST_N17/184a1,0.625,0.731
EAST_N17/184a2,0.758,0.832
EAST_N17/184b1,0.148,0.146
EAST_N17/184b2,-0.134,-0.078
EAST_N17/184c1,0.455,0.517
EAST_N17/184d1,0.400,0.510
EAST_N17/184q1,N/A,N/A
EAST_N17/184z1,0.027,-0.033
EAST_N17/185e1,-0.366,-0.278
EAST_N17/185w1,-0.165,-0.100
EAST_N17/186e1,-0.043,0.011
EAST_N17/186w1,0.015,0.208
EAST_N17/195e1,-0.074,-0.095
EAST_N17/195w1,-0.579,-0.488
EAST_N17/195x1,-0.150,-0.120
EAST_N17/197a1,-0.876,-0.901
EAST_N17/197a2,N/A,N/A
EAST_N17/197b1,0.268,0.411
EAST_N17/198f1,0.698,0.818
EAST_N17/198f2,N/A,N/A
EAST_N17/199a1,N/A,N/A
EAST_N17/199b1,-0.888,-0.928
EAST_N17/199c1,-0.790,-0.908
EAST_N17/199d1,-0.932,-0.937
EAST_N17/199e1,-0.758,-0.745
EAST_N17/199f1,-0.730,-0.805
EAST_N17/199n1,-0.918,-0.934
EAST_N17/199q1,-0.913,-0.915
EAST_N17/199x1,-0.782,-0.853
EAST_N17/199y1,-0.930,-0.944
EAST_N17/205a1,0.129,0.051
EAST_N17/206a1,0.356,0.498
EAST_N17/206b1,0.306,0.344
EAST_N17/206c1,0.466,0.686
EAST_N17/206d1,-0.224,-0.221
EAST_N17/206g1,-0.927,-0.927
EAST_N17/206x1,-0.246,-0.282
EAST_N17/217a1,-0.247,-0.175
EAST_N17/217c1,0.042,0.098
EAST_N17/217c2,-0.229,-0.238
EAST_N17/217c3,0.063,0.252
EAST_N17/217x1,-0.509,-0.551
EAST_N17/228c1,0.106,0.256
EAST_N17/228d1,0.474,0.566
EAST_N17/228e1,-0.830,-0.838
EAST_N17/228f1,N/A,N/A
EAST_N17/228g1,0.024,0.063
EAST_N17/228x1,N/A,N/A
EAST_N17/228y1,-0.137,-0.106
EAST_N17/228z1,N/A,N/A
EAST_N17/229a1,0.234,0.320
EAST_N17/229b1,0.416,0.525
EAST_N17/229x1,-0.108,-0.186
EAST_N17/229y1,0.219,0.286
EAST_N17/229z1,0.229,0.226
EAST_N17/230a1,0.097,0.254
EAST_N17/230a2,-0.034,0.280
EAST_N17/230b1,0.250,0.296
EAST_N17/230e1,0.412,0.573
EAST_N17/231a1,0.563,0.658
EAST_N17/231b1,0.518,0.615
EAST_N17/231c1,0.410,0.480
EAST_N17/231x1,0.373,0.495
EAST_N17/231y1,0.529,0.621
EAST_N17/231z1,0.279,0.458
EAST_N17/233a1,0.081,0.004
EAST_N17/233b1,-0.110,-0.152
EAST_N17/233c1,0.292,0.362
EAST_N17/233d1,-0.324,-0.103
EAST_N17/233w1,0.287,0.264
EAST_N17/233w2,0.110,0.055
EAST_N17/233x1,0.085,0.059
EAST_N17/233y1,-0.995,-0.928
EAST_N17/236a1,-0.629,-0.712
EAST_N17/236b1,-0.536,-0.607
EAST_N17/238a1,-0.079,-0.176
EAST_N17/238b1,0.268,0.286
EAST_N17/238c1,0.435,0.503
EAST_N17/238d1,0.101,0.060
EAST_N17/238e1,0.165,0.147
EAST_N17/238e2,0.301,0.342
EAST_N17/238f1,0.627,0.809
EAST_N17/238y1,0.211,0.307
EAST_N17/239a1,0.255,0.245
EAST_N17/239b1,-0.581,-0.623
EAST_N17/239b2,-0.349,-0.450
EAST_N17/241a1,-0.506,-0.444
EAST_N17/241b1,0.118,0.072
EAST_N17/241c1,0.037,0.015
EAST_N17/241d1,-0.172,-0.147
EAST_N17/241e1,0.335,0.495
EAST_N17/241f1,-0.295,-0.463
EAST_N17/242a1,0.040,-0.004
EAST_N17/242b1,-0.983,-0.985
EAST_N17/242c1,-0.064,0.129
EAST_N17/242d1,-0.010,-0.072
EAST_N17/242e1,-0.043,-0.106
EAST_N17/242e2,-0.005,-0.058
EAST_N17/243a1,N/A,N/A
EAST_N17/243a2,N/A,N/A
EAST_N17/243b1,N/A,N/A
EAST_N17/243c1,N/A,N/A
EAST_N17/243e1,-0.959,-0.967
EAST_N17/243f1,N/A,N/A
EAST_N17/245a1,0.499,0.637
EAST_N17/245b1,0.488,0.635
EAST_N17/245c1,-0.100,-0.190
EAST_N17/245c2,0.081,-0.009
EAST_N17/245d1,0.417,0.580
EAST_N17/245e1,0.045,0.091
EAST_N17/245f1,0.190,0.221
EAST_N17/245f2,0.070,0.031
EAST_N17/245x1,0.190,0.211
EAST_N17/245x2,0.319,0.408
EAST_N17/246a1,N/A,N/A
EAST_N17/246b1,0.095,0.169
EAST_N17/246c1,0.120,0.345
EAST_N17/246c2,0.369,0.378
EAST_N17/246d1,0.380,0.472
EAST_N17/247n1,-0.362,-0.381
EAST_N17/247n2,0.326,0.324
EAST_N17/247s1,-0.016,-0.036
EAST_N17/247s2,-0.046,0.017
EAST_N17/248a1,-0.880,-0.904
EAST_N17/248a2,-0.885,-0.927
EAST_N17/249a1,-0.818,-0.781
EAST_N17/249a2,-0.268,-0.273
EAST_N17/258a1,0.320,0.350
EAST_N17/260a1,-0.930,-0.943
EAST_N17/260b1,-0.964,-0.966
EAST_N17/261a1,-0.031,-0.042
EAST_N17/261a2,0.182,0.065
EAST_N17/262a1,-0.179,0.008
EAST_N17/262a2,-0.117,-0.170
EAST_N17/263a1,-0.172,-0.215
EAST_N17/263a2,-0.183,-0.261
EAST_N17/264a1,-0.021,-0.069
EAST_N17/264a2,-0.046,-0.131
EAST_N17/264b1,-0.687,-0.754
EAST_N17/264b2,-0.719,-0.765
EAST_N17/264c1,0.202,0.266
EAST_N17/264q1,0.325,0.374
EAST_N17/264x1,-0.306,-0.164
EAST_N17/266c1,-0.025,0.111
EAST_N17/275a1,0.343,0.471
EAST_N17/275a2,0.118,0.250
EAST_N32/999b1,N/A,N/A
F6-11,0.129,0.348
F6-12,0.121,0.246
F6-13,0.140,0.279
F6-14,0.210,0.244
F6-21,0.526,0.730
F6-22,0.359,0.637
F6-23,0.590,0.794
F6-31,0.344,0.613
F6-32,0.274,0.404
F6-33,0.378,0.576
F6-34,0.509,0.707
F6-41,0.400,0.580
F6-42,0.107,0.333
FA6_D10,-0.238,-0.369
FA6_D11,-0.120,0.027
FA6_D14,0.617,0.835
FA6_D15,0.197,0.434
FA6_D16,0.352,0.494
FA6_D17,0.326,0.504
FA6_D18,0.436,0.497
FA6_D19,-0.132,0.088
FA6_D2,0.469,0.491
FA6_D24,0.377,0.499
FA6_D25,0.441,0.500
FA6_D27,0.125,0.245
FA6_D28,0.111,0.258
FA6_D29,0.167,0.172
FA6_D3,0.358,0.654
FA6_D30,0.101,0.148
FA6_D31,-0.635,-0.658
FA6_D32,-0.615,-0.632
FA6_D33,0.636,0.811
FA6_D34,0.684,0.833
FA6_D35,0.754,0.865
FA6_D36,0.760,0.872
FA6_D37,0.780,0.879
FA6_D38,0.793,0.867
FA6_D4,0.443,0.581
FA6_D5,0.276,0.325
FA6_D6,0.460,0.670
FA6_D7,0.454,0.597
FA6_D8,0.196,0.386
FA6_D9,-0.034,0.056
G3_D1(KFZ1),-0.138,-0.388
G3_D2(KFZ1),-0.005,-0.251
G3_D3(KFZ2),0.349,0.425
G3_D4(KFZ2),0.475,0.591
G3_D5(KFZ3),0.346,0.409
GRT02_MORO_1071_2_1,0.797,0.660
GRT02_MORO_1071_2_2,0.701,0.619
GRT02_MORO_1076_2_1,0.695,0.704
GRT02_MORO_1076_2_2,0.510,N/A
GRT02_MORO_1091_2_1,0.818,0.740
GRT02_MORO_1099_2_1,0.879,0.923
GRT02_MORO_1105_2_1,0.965,N/A
GRT02_MORO_1105_2_2,0.972,0.980
GRT02_MORO_1105_2_3,0.969,0.977
GRT02_MORO_1112_2_1,0.223,0.193
GRT02_MORO_1112_2_2,-0.211,-0.327
GRT02_MORO_1112_2_3,0.346,0.405
GRT02_MORO_1120_2_1,0.699,0.730
GRT02_MORO_1123_2_1,0.877,0.932
GRT02_MORO_1127_2_1,0.312,0.151
GRT02_MORO_1127_2_2,0.412,0.255
GRT02_MORO_1132_2_1,0.768,0.761
GRT02_MORO_1132_2_2,0.617,0.621
GRT02_MORO_1138_2_1,0.730,0.821
GRT02_MORO_1138_2_2,0.533,0.632
GRT02_MORO_1138_2_3,0.107,N/A
GRT02_MORO_1145_2_1,0.974,N/A
GRT02_MORO_1145_2_2,0.944,0.908
GRT02_MORO_1145_2_3,0.820,N/A
GRT02_MORO_1153_2_1,0.982,0.980
GRT02_MORO_1153_2_2,0.990,N/A
GRT02_MORO_1158_2_1,N/A,N/A
GRT02_MORO_1158_2_2,0.475,0.639
GRT02_MORO_1175_2_1,0.546,0.349
GRT02_MORO_1175_2_2,0.570,0.505
GRT02_MORO_1180_2_1,0.857,0.920
GRT02_MORO_1180_2_2,0.667,0.808
GRT02_MORO_1199_2_1,0.741,0.526
GRT02_MORO_1199_2_2,0.758,0.539
GRT02_MORO_1204_2_1,0.730,0.563
GRT02_MORO_1210_2_1,0.354,0.401
GRT02_MORO_1213_2_1,0.739,0.824
GRT02_MORO_1217_2_1,0.590,N/A
GRT02_MORO_1217_2_2,0.650,0.819
GRT02_MORO_1222_2_1,0.961,0.913
GRT02_MORO_1222_2_2,0.913,0.903
GRT02_MORO_1228_2_1,0.715,0.781
GRT02_MORO_1228_2_2,0.710,0.651
GRT02_MORO_1228_2_3,0.816,0.789
GRT02_MORO_1234_2_1,N/A,N/A
GRT02_MORO_1234_2_2,0.851,0.920
GRT02_MORO_1241_2_1,0.407,N/A
GRT02_MORO_1241_2_2,0.164,0.134
GRT02_MORO_1246_2_1,0.965,N/A
GRT02_MORO_1246_2_2,0.985,0.952
GRT02_MORO_1252_2_1,N/A,N/A
GRT02_MORO_1256_2_1,N/A,N/A
GRT02_MORO_1261_2_1,0.977,0.987
GRT02_MORO_1264_2_1,0.647,0.571
GRT02_MORO_1277_2_1,0.749,N/A
GRT02_MORO_1277_2_2,0.836,0.891
GRT02_MORO_1288_2_1,0.698,0.667
GRT02_MORO_1288_2_2,0.432,0.473
GRT02_MORO_1293_2_1,-0.116,N/A
GRT02_MORO_1293_2_2,0.378,0.295
GRT02_MORO_1299_2_1,N/A,N/A
GRT02_MORO_1299_2_2,N/A,N/A
GRT02_MORO_1299_2_3,0.880,N/A
GRT02_MORO_1299_2_4,N/A,N/A
GRT02_MORO_1308_2_1,0.959,0.787
GRT02_MORO_1308_2_2,0.647,N/A
GRT02_MORO_1308_2_3,0.648,0.750
GRT02_MORO_1308_2_4,0.664,0.729
GRT02_MORO_1318_2_1,0.611,0.614
GRT02_MORO_1321_2_1,0.603,0.633
GRT02_MORO_1325_2_1,0.636,0.678
GRT02_MORO_1325_2_2,0.016,N/A
GRT02_MORO_1330_2_1,0.919,N/A
GRT02_MORO_1330_2_2,0.856,0.831
GRT02_MORO_1336_2_1,0.508,0.577
GRT02_MORO_1336_2_2,0.591,0.660
GRT02_MORO_1341_2_1,N/A,N/A
GRT02_MORO_1341_2_2,0.648,0.703
GRT02_MORO_1347_2_1,0.373,0.412
GRT02_MORO_1350_2_1,-0.125,-0.242
GRT02_MORO_1367_2_1,0.930,0.908
GRT02_MORO_1367_2_2,N/A,N/A
GRT02_MORO_1373_2_1,N/A,N/A
GRT02_MORO_1373_2_2,0.940,0.957
GRT02_MORO_1373_2_3,N/A,N/A
GRT02_MORO_1380_2_1,0.516,0.642
GRT02_MORO_1380_2_2,-0.249,-0.366
GRT02_MORO_1387_2_1,N/A,N/A
GRT02_MORO_1387_2_2,N/A,N/A
GRT02_MORO_1387_2_3,N/A,N/A
GRT02_MORO_1387_2_4,N/A,N/A
GRT02_MORO_1395_2_1,0.544,0.671
GRT02_MORO_1395_2_2,0.597,0.666
GRT02_MORO_1395_2_3,0.974,0.958
GRT02_MORO_1401_2_1,0.486,0.477
GRT02_MORO_1401_2_2,0.081,-0.018
GRT02_MORO_1408_2_1,0.200,0.238
GRT02_MORO_1411_2_1,-0.086,-0.033
GRT02_MORO_1415_2_1,0.674,0.669
GRT02_MORO_1418_2_1,0.477,0.589
GRT02_MORO_1422_2_1,0.988,N/A
GRT02_MORO_1422_2_2,0.968,0.969
GRT02_MORO_1427_2_1,0.993,0.991
GRT02_MORO_1427_2_2,0.984,0.990
GRT02_MORO_1492_2_1,0.937,0.959
GRT02_MORO_1497_2_1,0.988,0.988
GRT02_MORO_1497_2_2,0.824,0.880
GRT02_MORO_1497_2_3,0.955,0.955
GRT02_MORO_1503_2_1,0.922,0.926
GRT02_MORO_1503_2_2,0.377,0.192
GRT02_MORO_1509_2_1,0.940,0.954
GRT02_MORO_1509_2_2,0.442,0.342
GRT02_MORO_1509_2_3,0.904,0.956
GRT02_MORO_1516_2_1,0.558,0.614
GRT02_MORO_1516_2_2,0.680,0.738
GRT02_MORO_1516_2_3,N/A,N/A
GRT02_MORO_1524_2_1,0.586,0.649
GRT02_MORO_1524_2_2,0.487,0.503
GRT02_MORO_1524_2_3,0.205,0.074
GRT02_MORO_1524_2_4,0.057,-0.160
GRT02_MORO_1524_2_5,N/A,N/A
GRT02_MORO_1680_2_1,0.000,N/A
GRT02_MORO_1680_2_2,0.769,0.768
GRT02_MORO_1685_2_1,0.546,N/A
GRT02_MORO_1685_2_2,0.634,0.677
GRT02_MORO_1691_2_1,1.000,N/A
GRT02_MORO_1691_2_2,0.599,0.607
GRT02_MORO_1691_2_3,0.602,0.727
GRT02_MORO_1698_2_1,0.309,0.184
GRT02_MORO_1698_2_2,0.743,0.742
GRT02_MORO_1698_2_3,N/A,N/A
GRT02_MORO_1717_2_1,0.573,0.488
GRT02_MORO_1720_2_1,0.775,0.821
GRT02_MORO_1724_2_1,0.129,0.114
GRT02_MORO_1724_2_2,N/A,N/A
GRT02_MORO_1724_2_3,N/A,N/A
GRT02_MORO_1724_2_4,0.893,0.916
GRT02_MORO_1731_2_1,N/A,N/A
GRT02_MORO_1731_2_2,0.974,0.986
GRT02_MORO_1739_2_1,0.830,0.873
GRT02_MORO_1739_2_2,0.736,0.781
GRT02_MORO_1744_2_1,0.981,0.978
GRT02_MORO_1744_2_2,0.968,0.958
GRT02_MORO_1769_2_1,0.292,0.202
GRT02_MORO_1774_2_1,0.686,0.725
GRT02_MORO_1780_2_1,0.651,0.786
GRT02_MORO_1780_2_2,0.520,0.708
GRT02_MORO_1780_2_3,0.939,0.944
GRT02_MORO_1786_2_1,0.457,0.423
GRT02_MORO_1786_2_2,0.114,0.125
GRT02_MORO_1793_2_1,N/A,N/A
GRT02_MORO_1793_2_2,0.702,N/A
GRT02_MORO_1798_2_1,-0.330,N/A
GRT02_MORO_1798_2_2,0.907,0.864
GRT02_MORO_1804_2_1,0.921,0.955
GRT02_MORO_1807_2_1,0.913,0.935
GRT02_MORO_1811_2_1,0.612,0.560
GRT02_MORO_1816_2_1,0.885,0.930
