tile_center_lon,tile_center_lat,node_id,center_lon,center_lat,tile_distance_m,pop_density,raw_tile_pop
15.4850000001572052,47.0249999999804373,"(268656637, 21099968, 0)",15.4845734,47.025380549999994,53.256,0.6434500217437744,1.2869000434875488
15.483888889046094,47.0258333333137699,"(268656637, 1479199335, 0)",15.484304335151128,47.02530888201429,66.275,1.5484863917032878,4.645459175109863
15.483888889046094,47.0258333333137699,"(1479199335, 268656637, 0)",15.484304335151128,47.02530888201429,66.275,1.5484863917032878,4.645459175109863
15.483888889046094,47.0258333333137699,"(1479199335, 616815645, 0)",15.483908256794408,47.02526053231491,63.709,1.5484863917032878,4.645459175109863
15.3866666668237926,47.108333333313837,"(21100088, 224112669, 0)",15.384984735959632,47.107443560952596,161.220,0.0,4.645459175109863
15.3866666668237926,47.108333333313837,"(243190971, 21140939, 0)",15.38433452370156,47.107317359896015,209.559,0.0,4.645459175109863
15.3741666668237826,47.1122222222027318,"(224112669, 224112678, 0)",15.3751903273651,47.11360047209682,171.720,0.0,4.645459175109863
15.3741666668237826,47.1122222222027318,"(21141023, 243190971, 0)",15.375029722675105,47.112471445387875,70.948,1.5484863917032878,4.645459175109863
15.3741666668237826,47.1122222222027318,"(89459296, 243190971, 0)",15.374484000375833,47.11301997964936,91.900,0.0,4.645459175109863
15.375000000157117,47.1113888888693921,"(224112669, 21099776, 0)",15.376101666544471,47.1119604455347,104.832,0.0,4.645459175109863
15.4836111112683152,47.0261111110915451,"(21100290, 268656638, 0)",15.482938999831232,47.02606415477914,51.211,4.645459175109863,4.645459175109863
15.4400000001571698,47.1208333333138469,"(327751928, 327752074, 0)",15.440141648314363,47.12023005923714,67.932,2.3227295875549316,4.645459175109863
15.4400000001571698,47.1208333333138469,"(327752074, 327751928, 0)",15.440141648314366,47.12023005923714,67.932,2.3227295875549316,4.645459175109863
15.383333333490457,47.0652777777582472,"(21141023, 26017175, 0)",15.382289917642975,47.06542068116716,80.612,0.0,4.645459175109863
15.4616666668238523,47.0713888888693646,"(387195704, 21261001, 0)",15.461730214067101,47.071852616892876,51.788,2.3227295875549316,4.645459175109863
15.4616666668238523,47.0713888888693646,"(21261001, 387195704, 0)",15.461730214067098,47.07185261689288,51.788,2.3227295875549316,4.645459175109863
15.5072222223794469,47.1222222222027369,"(21301819, 317250905, 0)",15.507270024703802,47.12292987193935,78.770,0.0,4.645459175109863
15.5072222223794469,47.1222222222027369,"(317250905, 21301819, 0)",15.507270024703804,47.12292987193935,78.770,0.0,4.645459175109863
15.5083333334905582,47.1280555555360721,"(317250905, 1813599583, 0)",15.50830757489917,47.12759353443122,51.411,0.5405750274658203,1.0811500549316406
15.5083333334905582,47.1280555555360721,"(1813599583, 317250905, 0)",15.508307574899165,47.12759353443121,51.411,0.5405750274658203,1.0811500549316406
15.459166666823851,47.0758333333138097,"(982622904, 25703893, 0)",15.459054924799485,47.07629801751398,52.359,4.645459175109863,4.645459175109863
15.4933333334905452,47.0705555555360249,"(21413704, 284142604, 0)",15.493287520906236,47.070103464934355,50.390,2.3227295875549316,4.645459175109863
15.4933333334905452,47.0705555555360249,"(284142604, 21413704, 0)",15.493287520906232,47.070103464934334,50.390,2.3227295875549316,4.645459175109863
15.4944444446016583,47.0805555555360371,"(327750931, 1482167845, 0)",15.494942887295888,47.080977437341126,60.209,2.3227295875549316,4.645459175109863
15.4944444446016583,47.0805555555360371,"(1482167845, 327750931, 0)",15.494942887295885,47.08097743734113,60.209,2.3227295875549316,4.645459175109863
15.4775000001571996,47.0822222222027023,"(82687951, 327555700, 0)",15.476645545267008,47.08167695111216,88.668,0.0,4.645459175109863
15.4775000001571996,47.0822222222027023,"(327555700, 82687951, 0)",15.476645545267003,47.081676951112144,88.668,0.0,4.645459175109863
15.4611111112682984,47.0805555555360371,"(332032630, 21413836, 0)",15.4610312370085,47.08107774794341,58.379,2.3227295875549316,4.645459175109863
15.4611111112682984,47.0805555555360371,"(21413836, 332032630, 0)",15.4610312370085,47.081077747943404,58.379,2.3227295875549316,4.645459175109863
15.4600000001571853,47.0827777777582597,"(21413836, 610856136, 0)",15.460131792701981,47.08322716368055,50.956,2.3227295875549316,4.645459175109863
15.4600000001571853,47.0827777777582597,"(610856136, 21413836, 0)",15.460131792701981,47.08322716368055,50.956,2.3227295875549316,4.645459175109863
15.448055555712731,47.1088888888693944,"(21424406, 2023870664, 0)",15.44735348260843,47.10748343788318,165.065,0.0,4.645459175109863
15.448055555712731,47.1088888888693944,"(2023870664, 21424406, 0)",15.447353482608419,47.10748343788316,165.065,0.0,4.645459175109863
15.4583333334905184,47.1080555555360547,"(21424386, 2051173812, 0)",15.45855016958747,47.10699080962347,119.526,0.0,4.645459175109863
15.4583333334905184,47.1080555555360547,"(2051173812, 21424386, 0)",15.458550169587461,47.106990809623476,119.526,0.0,4.645459175109863
15.4419444446016154,47.0530555555360124,"(35337663, 21424562, 0)",15.442221666845015,47.05347782962863,51.438,2.3227295875549316,4.645459175109863
15.4419444446016154,47.0530555555360124,"(21424562, 35337663, 0)",15.442221666845015,47.05347782962863,51.438,2.3227295875549316,4.645459175109863
15.4394444446016124,47.0519444444249046,"(21525981, 8592408551, 0)",15.439122213126325,47.05154633366685,50.553,2.3227295875549316,4.645459175109863
15.4394444446016124,47.0519444444249046,"(8592408551, 21525981, 0)",15.439122213126328,47.05154633366685,50.553,2.3227295875549316,4.645459175109863
15.4394444446016124,47.053888888869345,"(35337294, 35337298, 0)",15.438958333192495,47.05358205035291,50.203,1.1613647937774658,4.645459175109863
15.4394444446016124,47.053888888869345,"(35337298, 35337294, 0)",15.438958333192502,47.053582050352915,50.203,1.1613647937774658,4.645459175109863
15.463333333490521,47.0411111110915598,"(21486217, 21486218, 0)",15.463812230553039,47.041539933341205,59.921,4.645459175109863,4.645459175109863
15.4638888890460784,47.0422222222026747,"(21486218, 21486222, 0)",15.463931142656472,47.0417214533937,55.775,1.1613647937774658,4.645459175109863
15.4947222223794352,47.0549999999804598,"(21549241, 11537307769, 0)",15.494960804265697,47.0554537261117,53.592,2.3227295875549316,4.645459175109863
15.4947222223794352,47.0549999999804598,"(11537307769, 21549241, 0)",15.494960804265697,47.0554537261117,53.592,2.3227295875549316,4.645459175109863
15.4955555557127695,47.0369444444248899,"(269216372, 6214588176, 0)",15.495580571081012,47.0364214503717,58.185,2.3227295875549316,4.645459175109863
15.4955555557127695,47.0369444444248899,"(6214588176, 269216372, 0)",15.49558057108102,47.036421450371705,58.185,2.3227295875549316,4.645459175109863
15.4947222223794352,47.0422222222026747,"(304628646, 25704333, 0)",15.495484618109515,47.04089245312049,158.749,0.0,4.645459175109863
15.4947222223794352,47.0422222222026747,"(25704333, 304628646, 0)",15.495484618109511,47.040892453120485,158.749,0.0,4.645459175109863
15.4611111112682984,47.0302777777582151,"(3800040013, 31027386, 0)",15.46113595903703,47.03074116318627,51.561,2.3227295875549316,4.645459175109863
15.4611111112682984,47.0302777777582151,"(31027386, 3800040013, 0)",15.46113595903703,47.030741163186256,51.561,2.3227295875549316,4.645459175109863
15.4130555557127025,47.0647222222026897,"(2454068616, 10978984241, 0)",15.412960601960055,47.06408933730946,70.740,2.3227295875549316,4.645459175109863
15.4130555557127025,47.0647222222026897,"(10978984241, 2454068616, 0)",15.412960601960055,47.06408933730946,70.740,2.3227295875549316,4.645459175109863
15.4127777779349255,47.0616666666471346,"(21643219, 6244902831, 0)",15.411864582964158,47.06148173494246,72.164,2.3227295875549316,4.645459175109863
15.4127777779349255,47.0616666666471346,"(6244902831, 21643219, 0)",15.411864582964158,47.06148173494246,72.164,2.3227295875549316,4.645459175109863
15.3994444446015812,47.0349999999804425,"(2946623589, 269573480, 0)",15.39904332634656,47.03454212710292,59.298,1.1613647937774658,4.645459175109863
15.3994444446015812,47.0349999999804425,"(269573480, 2946623589, 0)",15.399043326346556,47.03454212710291,59.298,1.1613647937774658,4.645459175109863
15.3972222223793569,47.0236111110915473,"(325212349, 35292726, 0)",15.397482954623827,47.02310935148152,59.190,2.3227295875549316,4.645459175109863
15.3972222223793569,47.0236111110915473,"(35292726, 325212349, 0)",15.397482954623825,47.023109351481516,59.190,2.3227295875549316,4.645459175109863
15.4941666668238796,47.0422222222026747,"(25704329, 25704333, 0)",15.493808566764564,47.04171671715928,62.417,2.3227295875549316,4.645459175109863
15.4941666668238796,47.0422222222026747,"(25704333, 25704329, 0)",15.493808566764564,47.04171671715928,62.417,2.3227295875549316,4.645459175109863
15.4894444446016539,47.0519444444249046,"(1069189995, 1517966019, 0)",15.489460051183485,47.051471944111896,52.553,2.3227295875549316,4.645459175109863
15.4894444446016539,47.0519444444249046,"(1517966019, 1069189995, 0)",15.489460051183496,47.05147194411191,52.553,2.3227295875549316,4.645459175109863
15.4413888890460598,47.0880555555360445,"(327768161, 1254424256, 0)",15.441409656158916,47.08856387141452,56.544,2.3227295875549316,4.645459175109863
15.4413888890460598,47.0880555555360445,"(1254424256, 327768161, 0)",15.441409656158921,47.08856387141454,56.544,2.3227295875549316,4.645459175109863
15.4405555557127254,47.0866666666471545,"(26755050, 36136353, 0)",15.440410632338047,47.08726164554099,67.062,2.3227295875549316,4.645459175109863
15.4405555557127254,47.0866666666471545,"(36136353, 26755050, 0)",15.440410632338045,47.087261645540984,67.062,2.3227295875549316,4.645459175109863
15.4119444446015912,47.0324999999804447,"(26756648, 21486675, 0)",15.412610600447145,47.03218714606139,61.312,2.3227295875549316,4.645459175109863
15.3619444446015514,47.0494444444248998,"(274812713, 301201349, 0)",15.361653744191791,47.04897156285286,57.008,0.5173460245132446,1.0346920490264893
15.3619444446015514,47.0494444444248998,"(301201349, 274812713, 0)",15.361653744191798,47.04897156285287,57.008,0.5173460245132446,1.0346920490264893
15.3755555557126726,47.0580555555360149,"(5122478770, 2494968795, 0)",15.376311711388231,47.058279261211,62.448,2.3227295875549316,4.645459175109863
15.3755555557126726,47.0580555555360149,"(2494968795, 5122478770, 0)",15.376311711388228,47.058279261211,62.448,2.3227295875549316,4.645459175109863
15.381944444601567,47.0605555555360198,"(5122478770, 272502361, 0)",15.381896445586204,47.05930073499195,139.577,0.0,4.645459175109863
15.381944444601567,47.0605555555360198,"(272502361, 5122478770, 0)",15.381896445586206,47.059300734991986,139.577,0.0,4.645459175109863
15.3786111112682313,47.0730555555360297,"(271777260, 606954232, 0)",15.378202130487848,47.07420545873936,131.561,0.0,1.2247639894485474
15.3786111112682313,47.0730555555360297,"(606954232, 271777260, 0)",15.378202130487837,47.07420545873931,131.561,0.0,1.2247639894485474
15.4075000001571425,47.0591666666471298,"(271782264, 8660677289, 0)",15.407376838112771,47.059842188221104,75.692,0.0,4.645459175109863
15.4075000001571425,47.0591666666471298,"(8660677289, 271782264, 0)",15.40737683811277,47.0598421882211,75.692,0.0,4.645459175109863
15.4102777779349225,47.0588888888693546,"(327806584, 11568941330, 0)",15.410393565084906,47.05841732199062,53.164,2.3227295875549316,4.645459175109863
15.4102777779349225,47.0588888888693546,"(11568941330, 327806584, 0)",15.410393565084906,47.05841732199062,53.164,2.3227295875549316,4.645459175109863
15.4272222223793811,47.0269444444248848,"(35957786, 35957462, 0)",15.42728192277413,47.02644376535306,55.857,2.3227295875549316,4.645459175109863
15.4272222223793811,47.0269444444248848,"(35957462, 35957786, 0)",15.427281922774126,47.02644376535308,55.857,2.3227295875549316,4.645459175109863
15.3794444446015639,47.1122222222027318,"(28887354, 12463679640, 0)",15.377289313362718,47.1147300014551,323.041,0.0,4.645459175109863
15.3794444446015639,47.1122222222027318,"(12463679640, 28887354, 0)",15.377289313362722,47.11473000145512,323.041,0.0,4.645459175109863
15.3902777779349069,47.1108333333138347,"(327684776, 327684785, 0)",15.38895321289992,47.11020553539727,122.152,0.0,4.645459175109863
15.3902777779349069,47.1108333333138347,"(327684785, 327684776, 0)",15.38895321289992,47.11020553539727,122.152,0.0,4.645459175109863
15.3905555557126839,47.1088888888693944,"(327822743, 327684785, 0)",15.39051062124509,47.109515735869486,69.785,2.3227295875549316,4.645459175109863
15.3905555557126839,47.1088888888693944,"(327684785, 327822743, 0)",15.390510621245088,47.10951573586948,69.785,2.3227295875549316,4.645459175109863
15.5141666668238969,47.1236111110916269,"(1381972120, 335533368, 0)",15.513492179337113,47.123656082869395,51.276,2.3227295875549316,4.645459175109863
15.5141666668238969,47.1236111110916269,"(335533368, 1381972120, 0)",15.513492179337113,47.12365608286939,51.276,2.3227295875549316,4.645459175109863
15.4736111112683083,47.0169444444248725,"(269032860, 1493514663, 0)",15.473638618935315,47.01629116489556,72.671,2.3227295875549316,4.645459175109863
15.4736111112683083,47.0169444444248725,"(1493514663, 269032860, 0)",15.473638618935315,47.01629116489556,72.671,2.3227295875549316,4.645459175109863
15.4730555557127509,47.0149999999804251,"(269032860, 33028761, 0)",15.473467960117619,47.01573698995329,87.711,0.0,1.7249579429626465
15.4730555557127509,47.0149999999804251,"(33028761, 269032860, 0)",15.473467960117622,47.0157369899533,87.711,0.0,1.7249579429626465
15.4408333334905024,47.0841666666471497,"(332191650, 31606921, 0)",15.440858279080672,47.0837086954519,50.959,4.645459175109863,4.645459175109863
15.4775000001571996,47.0361111110915573,"(35127834, 35127878, 0)",15.47753693345834,47.03557720964649,59.433,2.3227295875549316,4.645459175109863
15.4775000001571996,47.0361111110915573,"(35127878, 35127834, 0)",15.477536933458342,47.03557720964649,59.433,2.3227295875549316,4.645459175109863
15.3866666668237926,47.041388888869335,"(35292185, 270190853, 0)",15.386320250297949,47.04331466561154,215.739,0.0,4.645459175109863
15.3866666668237926,47.041388888869335,"(270190853, 35292185, 0)",15.386320250297944,47.04331466561155,215.739,0.0,4.645459175109863
15.3880555557126826,47.0380555555360047,"(270190853, 249317896, 0)",15.387261663939656,47.037987096807264,60.641,2.3227295875549316,4.645459175109863
15.3880555557126826,47.0380555555360047,"(249317896, 270190853, 0)",15.387261663939652,47.03798709680725,60.641,2.3227295875549316,4.645459175109863
15.39277777793491,47.0280555555359925,"(35292603, 35292616, 0)",15.393719332241297,47.0280357484441,71.399,2.3227295875549316,4.645459175109863
15.39277777793491,47.0280555555359925,"(35292616, 35292603, 0)",15.393719332241302,47.02803574844409,71.399,2.3227295875549316,4.645459175109863
15.4033333334904725,47.0255555555359948,"(35292941, 35958265, 0)",15.403441693604654,47.02496572644172,66.098,2.3227295875549316,4.645459175109863
15.4033333334904725,47.0255555555359948,"(35958265, 35292941, 0)",15.403441693604654,47.02496572644173,66.098,2.3227295875549316,4.645459175109863
15.4997222223794395,47.0666666666471372,"(80173071, 35293126, 0)",15.500288901002268,47.06588903018409,96.536,0.0,4.645459175109863
15.4997222223794395,47.0666666666471372,"(35293126, 80173071, 0)",15.500288901002268,47.06588903018408,96.536,0.0,4.645459175109863
15.449444444601621,47.0186111110915448,"(35466444, 1812581770, 0)",15.448754650000001,47.01881965,57.203,0.8035835027694702,1.6071670055389404
15.449444444601621,47.0186111110915448,"(1812581770, 35466444, 0)",15.448754650000001,47.01881965,57.203,0.8035835027694702,1.6071670055389404
15.4463888890460623,47.0180555555359874,"(35466444, 35466449, 0)",15.447316041112517,47.01841815666219,81.030,0.0,4.645459175109863
15.4463888890460623,47.0180555555359874,"(35466449, 35466444, 0)",15.447316041112517,47.01841815666219,81.030,0.0,4.645459175109863
15.449444444601621,47.0216666666470999,"(35466721, 35466727, 0)",15.449379076307029,47.02215039974695,54.016,2.3227295875549316,4.645459175109863
15.449444444601621,47.0216666666470999,"(35466727, 35466721, 0)",15.449379076307029,47.02215039974695,54.016,2.3227295875549316,4.645459175109863
15.4447222223793954,47.0236111110915473,"(7454523205, 35468191, 0)",15.443920699844787,47.02395235170764,71.632,4.645459175109863,4.645459175109863
15.4741666668238622,47.0269444444248848,"(35773918, 11450676882, 0)",15.473870396917514,47.02644230501833,60.182,2.3227295875549316,4.645459175109863
15.4741666668238622,47.0269444444248848,"(11450676882, 35773918, 0)",15.473870396917516,47.026442305018335,60.182,2.3227295875549316,4.645459175109863
15.3977777779349125,47.0802777777582548,"(288172324, 279844207, 0)",15.397769021680963,47.07979686104297,53.480,2.3227295875549316,4.645459175109863
15.3977777779349125,47.0802777777582548,"(279844207, 288172324, 0)",15.397769021680963,47.079796861042965,53.480,2.3227295875549316,4.645459175109863
15.3905555557126839,47.0727777777582546,"(60351564, 264110493, 0)",15.39058979492893,47.073288273216356,56.824,2.3227295875549316,4.645459175109863
15.3905555557126839,47.0727777777582546,"(264110493, 60351564, 0)",15.39058979492892,47.07328827321635,56.824,2.3227295875549316,4.645459175109863
15.4136111112682599,47.0830555555360348,"(89128312, 1244386361, 0)",15.414214536879685,47.08334100864124,55.633,4.645459175109863,4.645459175109863
15.4327777779349411,47.1183333333138421,"(293059286, 419876906, 0)",15.433100200474344,47.11877074707941,54.414,2.3227295875549316,4.645459175109863
15.4327777779349411,47.1183333333138421,"(419876906, 293059286, 0)",15.433100200474348,47.118770747079424,54.414,2.3227295875549316,4.645459175109863
15.4402777779349485,47.1211111110916221,"(195878366, 195878370, 0)",15.441416143699024,47.12174508378854,111.302,0.0,4.645459175109863
15.4402777779349485,47.1211111110916221,"(195878370, 195878366, 0)",15.441416143699023,47.12174508378853,111.302,0.0,4.645459175109863
15.4400000001571698,47.1238888888694021,"(195878370, 615543089, 0)",15.440902799241371,47.12359911033987,75.524,0.0,4.645459175109863
15.4400000001571698,47.1238888888694021,"(615543089, 195878370, 0)",15.440902799241371,47.12359911033987,75.524,0.0,4.645459175109863
15.4555555557127384,47.1247222222027347,"(615543089, 3821400571, 0)",15.455384253713456,47.123536863401306,132.442,0.0,4.645459175109863
15.4555555557127384,47.1247222222027347,"(3821400571, 615543089, 0)",15.455384253713449,47.12353686340131,132.442,0.0,4.645459175109863
15.3725000001571139,47.1163888888693947,"(224112678, 89459296, 0)",15.372893944494942,47.11579413269066,72.542,2.3227295875549316,4.645459175109863
15.3769444446015626,47.1074999999805044,"(245887088, 289402088, 0)",15.376815684371168,47.10674025042181,85.040,0.0,4.645459175109863
15.3769444446015626,47.1074999999805044,"(289402088, 245887088, 0)",15.376815684371165,47.1067402504218,85.040,0.0,4.645459175109863
15.4219444446015999,47.0572222222026824,"(260033580, 260033604, 0)",15.421806913255597,47.05676722023314,51.655,2.3227295875549316,4.645459175109863
