node_id,center_lon,center_lat,tile_center_lon,tile_center_lat,tile_distance_m,assigned_by,pop_density,raw_tile_pop
"(245887088, 289402088, 0)",15.376815684371168,47.10674025042181,15.3769444446015626,47.1074999999805044,85.04048271097525,nearest|too_far,0.0,4.645459175109863
"(289402088, 245887088, 0)",15.376815684371165,47.1067402504218,15.3769444446015626,47.1074999999805044,85.04048271170551,nearest|too_far,0.0,4.645459175109863
"(249317896, 270190853, 0)",15.387261663939652,47.03798709680725,15.3880555557126826,47.0380555555360047,60.64141159566876,nearest,2.3227295875549316,4.645459175109863
"(266014116, 327738957, 0)",15.527298344329473,47.105480308433506,15.5272222223794607,47.1066666666471647,132.04275963488158,nearest|too_far,0.0,4.645459175109863
"(327738957, 266014116, 0)",15.527298344329472,47.10548030843347,15.5272222223794607,47.1066666666471647,132.04275963840433,nearest|too_far,0.0,4.645459175109863
"(266014116, 334652751, 0)",15.518966281106135,47.10209696201362,15.5180555557127882,47.1033333333138344,153.79156908938228,nearest|too_far,0.0,4.645459175109863
"(334652751, 266014116, 0)",15.518966281106133,47.10209696201363,15.5180555557127882,47.1033333333138344,153.79156908748539,nearest|too_far,0.0,4.645459175109863
"(266014133, 266037706, 0)",15.508425621014885,47.103635435997305,15.5088888890461138,47.1030555555360522,73.39693977455714,nearest,2.3227295875549316,4.645459175109863
"(266037706, 266014133, 0)",15.508425621014883,47.1036354359973,15.5088888890461138,47.1030555555360522,73.39693977393576,nearest,2.3227295875549316,4.645459175109863
"(266037706, 273476696, 0)",15.513282894478731,47.112658618839376,15.5147222223794508,47.1136111110916147,151.92408469081795,nearest|too_far,0.0,4.645459175109863
"(266037706, 266037693, 0)",15.501194314811592,47.104684591854536,15.4994444446016608,47.1047222222027244,132.50679456058973,nearest|too_far,0.0,4.645459175109863
"(335649929, 266037693, 0)",15.496492854644611,47.099311957070285,15.4969444446016595,47.0977777777582745,173.98400553573643,nearest|too_far,0.0,4.645459175109863
"(266037693, 266037706, 0)",15.501194314811592,47.104684591854515,15.4994444446016608,47.1047222222027244,132.50679456065677,nearest|too_far,0.0,4.645459175109863
"(266037693, 335649929, 0)",15.496492854644616,47.09931195707027,15.4969444446016595,47.0977777777582745,173.98400553430207,nearest|too_far,0.0,4.645459175109863
"(324245549, 1942562415, 0)",15.496392049432197,47.10732980948762,15.4958333334905483,47.1066666666471647,85.00203105532559,nearest|too_far,0.0,4.645459175109863
"(273476696, 4464999327, 0)",15.520125883103585,47.12167513317712,15.5208333334905682,47.1205555555360718,135.51125601555572,nearest|too_far,0.0,4.645459175109863
"(273476696, 266037706, 0)",15.513282894478731,47.11265861883937,15.5147222223794508,47.1136111110916147,151.92408469131104,nearest|too_far,0.0,4.645459175109863
"(1479199335, 268656637, 0)",15.484304335151128,47.02530888201429,15.483888889046094,47.0258333333137699,66.27536967599303,nearest,1.5484863917032878,4.645459175109863
"(1479199335, 616815645, 0)",15.483908256794408,47.02526053231491,15.483888889046094,47.0258333333137699,63.70948125620289,nearest,1.5484863917032878,4.645459175109863
"(268887730, 1380906493, 0)",15.44109093553486,47.11445833846273,15.4413888890460598,47.1136111110916147,96.8679356980383,nearest|too_far,0.0,4.645459175109863
"(1380906493, 268887730, 0)",15.441090935534858,47.11445833846274,15.4413888890460598,47.1136111110916147,96.86793569872619,nearest|too_far,0.0,4.645459175109863
"(269015121, 332072299, 0)",15.453415434282288,47.097010232501646,15.4544444446016254,47.0966666666471596,86.75715103651748,nearest|too_far,0.0,4.645459175109863
"(332072299, 269015121, 0)",15.45341543428229,47.09701023250166,15.4544444446016254,47.0966666666471596,86.7571510372357,nearest|too_far,0.0,4.645459175109863
"(1493514663, 269032860, 0)",15.473638618935315,47.01629116489556,15.4736111112683083,47.0169444444248725,72.6712968390476,nearest,2.3227295875549316,4.645459175109863
"(1984063878, 1027914513, 0)",15.421780219471138,47.031997350465,15.4222222223793786,47.0313888888693299,75.49693001708096,nearest|too_far,0.0,4.645459175109863
"(272518284, 602205100, 0)",15.389415828339526,47.038111285905515,15.38861111126824,47.0377777777582224,71.3728168222852,nearest,4.645459175109863,4.645459175109863
"(275572568, 2561293973, 0)",15.375347362030883,47.055843531950885,15.3744444446015613,47.0555555555360172,75.52542186436628,nearest|too_far,0.0,4.645459175109863
"(275572568, 2494969672, 0)",15.376239470473825,47.05886614303294,15.37611111126823,47.0594444444249049,65.03514718909328,nearest,2.3227295875549316,4.645459175109863
"(1757126151, 327715752, 0)",15.371100913673335,47.05369584075763,15.3702777779348914,47.053888888869345,65.95063148136336,nearest,0.6123819947242737,1.2247639894485474
"(270330941, 301210900, 0)",15.369386961711248,47.03243723095619,15.3716666668237814,47.0322222222026625,174.42252906477748,nearest|too_far,0.0,4.645459175109863
"(301210900, 1001135503, 0)",15.373080041142877,47.03025388293506,15.3725000001571139,47.0313888888693299,133.64441431597788,nearest|too_far,0.0,4.645459175109863
"(301210900, 270330941, 0)",15.36938696171125,47.032437230956184,15.3716666668237814,47.0322222222026625,174.4225290646805,nearest|too_far,0.0,4.645459175109863
"(301210900, 567979205, 0)",15.367409997824248,47.03760641625337,15.3636111112682201,47.0380555555360047,292.18345069979165,nearest|too_far,0.0,1.0346920490264893
"(270330941, 485202302, 0)",15.3713328669454,47.033217517124314,15.372222222379337,47.0333333333137773,68.6212950649694,nearest,2.3227295875549316,4.645459175109863
